"CustomerID","PurchaseDate","PurchaseValue"
15622,2011-04-28,25.2
14527,2010-11-28,-13.89
14869,2010-11-16,15
13975,2010-06-07,6.01
14855,2010-08-22,32
14420,2010-01-17,17.7
14156,2010-01-19,14.75
15810,2011-02-16,16.6
13001,2010-10-08,27
16180,2011-04-01,19.5
16638,2011-03-27,17
15861,2011-03-17,5
16460,2011-09-28,2.43
16252,2010-11-22,9.95
13895,2011-06-28,20.8
13963,2010-11-07,29.7
14456,2011-11-17,4.05
14667,2011-03-10,21.85
17685,2010-11-12,10.2
16455,2010-03-30,15
14359,2011-09-13,15
17975,2011-08-17,5.88
16170,2010-04-27,10.08
12712,2010-02-05,15
14646,2011-06-01,179
13340,2011-08-26,29.88
16929,2011-07-07,16.5
12839,2010-04-28,12.7
17841,2010-04-26,2.9
16072,2010-10-07,15.48
15768,2009-12-15,36.4
17567,2010-12-02,15
14626,2011-04-20,25.2
17346,2011-02-14,2.1
17829,2010-10-11,33
17107,2011-05-15,1.45
14911,2011-03-11,-1687.17
14016,2010-08-22,10.2
17034,2011-02-25,15
17706,2011-07-01,15
14099,2010-01-29,11.25
14758,2011-03-25,15.3
16161,2010-03-11,15
17797,2011-11-17,4.2
14309,2011-02-16,138.24
15768,2010-04-08,23.19
16882,2011-04-14,10.5
17160,2011-04-12,33.1
14765,2011-11-10,0.85
14911,2010-04-19,13.2
12429,2010-06-11,69.6
16254,2010-11-26,29.7
16674,2011-10-16,0.79
12510,2010-01-22,45
16145,2011-02-23,12.75
15311,2010-01-11,2.1
14911,2011-09-28,23.6
14156,2011-02-15,8.85
15142,2010-08-12,10.2
14702,2011-10-16,6.2
12562,2011-08-05,54
13564,2010-11-07,29.1
18283,2011-11-23,4.58
15030,2010-11-24,100.8
15727,2010-01-24,5.87
17975,2010-10-05,5.1
16456,2010-08-25,2.1
12409,2010-05-23,122.4
12472,2010-04-26,19.8
15950,2010-11-02,60.15
13694,2011-04-13,81.6
13981,2010-10-20,12.6
13769,2010-10-25,18.6
13242,2010-08-29,19.5
12455,2009-12-18,12.6
14796,2011-02-21,5.47
13458,2011-07-27,46.5
12628,2011-12-05,15
16762,2011-11-20,23.3
14953,2010-09-30,1.16
14704,2011-06-12,3.38
16191,2010-11-01,-79.6
17685,2011-11-23,5.04
17841,2011-08-05,5.85
17713,2010-11-22,10.2
14530,2011-03-22,34.5
17315,2010-11-29,13.2
14156,2009-12-21,238
14626,2010-04-12,-1.95
17769,2011-06-19,49.5
14401,2011-12-05,4.68
15921,2011-06-20,16.6
13763,2010-09-30,126.72
17716,2010-06-10,92.5
14769,2011-01-19,23.4
17961,2009-12-22,5.1
13174,2009-12-04,1.95
15111,2010-10-11,17.7
13408,2010-01-06,59.5
18041,2010-01-14,98.6
12876,2011-10-13,48.1
13092,2010-06-10,8.95
14690,2010-11-12,8.5
16218,2010-12-01,16.5
13080,2010-11-03,17
13677,2010-07-07,2.5
15483,2010-11-19,3.9
13804,2011-02-23,19.9
17364,2010-07-23,40.2
13776,2010-10-07,-267.05
13527,2011-08-14,13.52
14606,2010-01-25,2.5
16659,2011-06-03,20.4
14534,2011-06-23,6.5
14702,2011-10-31,14.45
15808,2010-07-23,16.5
14963,2010-10-26,10.2
14534,2011-05-10,19.9
12711,2010-02-01,17.7
13233,2010-01-14,53.3
13488,2010-12-07,12.6
13802,2010-06-27,165
16133,2011-05-03,10.2
17537,2011-02-09,2.95
15159,2010-10-04,183.7
16743,2011-08-18,4.95
13089,2010-09-01,31.8
12533,2009-12-01,108
16386,2011-11-11,1.45
17992,2010-11-15,2.5
18266,2010-10-01,17.4
14911,2011-08-04,13.2
13089,2011-11-23,16.5
13665,2010-10-13,23.4
14866,2011-10-11,136
14606,2011-04-26,26.85
13292,2011-11-01,30.24
13542,2010-08-19,7.49
16115,2010-05-14,3.45
17841,2011-11-09,2.5
15167,2010-10-28,6.35
16904,2011-04-28,3.3
15659,2010-02-24,63.5
18229,2011-07-15,19.9
17515,2011-01-25,7.5
14623,2011-08-15,0.3
12449,2011-11-17,35.7
13728,2010-09-08,10
13041,2010-04-29,30
17474,2010-04-19,270
14911,2011-11-22,16.3
14262,2011-08-24,15
15645,2011-11-21,15.02
17119,2011-10-11,17.4
15920,2011-07-08,8.5
14857,2010-06-01,29.7
17220,2011-09-01,22.5
14415,2011-01-18,2.55
17675,2011-08-21,24.9
14282,2011-11-08,20.8
14395,2010-08-23,1.7
12571,2011-10-31,17.7
15381,2010-06-16,69.6
13849,2011-10-19,15
15150,2010-06-14,4.32
17050,2011-03-06,11.6
14554,2011-11-29,42.96
14895,2011-12-02,17.34
12945,2011-02-24,25.5
14911,2011-09-07,47.25
14585,2010-10-19,17.7
16784,2010-08-03,9.9
16008,2010-09-26,8.5
12381,2011-08-12,15.3
13767,2010-10-15,26.4
14188,2011-09-29,20.8
17239,2010-07-01,17.85
17057,2010-04-22,1.95
17411,2011-09-25,15
16013,2011-08-22,1020
16549,2010-08-05,3.38
12991,2011-08-19,10.5
17714,2010-10-11,17.7
15021,2011-03-23,1.25
16685,2011-10-09,8.25
13936,2011-06-13,16.8
15421,2010-01-29,10.5
13013,2011-07-08,14.85
12744,2010-09-06,700.8
15466,2009-12-03,1.25
14713,2011-05-05,4.95
16983,2010-11-14,7.5
12371,2010-10-26,14.85
16258,2010-10-26,40.8
17811,2011-09-12,0.85
14878,2010-06-06,4.25
15142,2010-10-25,10.08
16883,2010-06-25,2.5
14527,2009-12-08,9.9
14766,2010-07-16,21.32
15763,2011-09-27,-25.5
18181,2009-12-04,3.75
13089,2011-09-30,16.6
12872,2010-03-07,4.95
16523,2010-03-02,44.94
14250,2011-12-02,24.96
17920,2010-05-23,0.42
17897,2010-12-01,3.75
15021,2011-05-05,16.25
12567,2010-08-09,17.4
17063,2010-04-30,-1.25
13564,2010-08-01,16.5
17238,2010-11-01,3.3
12679,2011-03-01,17.7
14911,2010-10-26,23.4
15311,2011-01-10,6.45
12415,2011-01-06,174
16221,2010-11-22,11.25
17897,2010-11-16,3.9
13804,2011-09-04,25.2
16764,2011-09-15,0.85
17899,2011-07-03,1.25
12743,2011-07-28,1.65
13319,2011-09-12,-1.65
13178,2010-07-19,14.85
17227,2010-06-07,3.4
14466,2010-10-11,10.2
17827,2010-12-10,12.5
14606,2010-12-14,1.25
15012,2011-10-17,5.04
12407,2011-10-21,15.6
13835,2010-03-04,19.9
17028,2010-05-07,9.95
15159,2010-12-13,15.6
16571,2010-08-06,15
17841,2011-09-14,9.95
16274,2010-12-01,10.9
14593,2010-11-02,7.95
14527,2010-07-01,-5.1
17863,2010-02-25,30
14655,2011-09-30,14.85
17648,2010-11-19,10.5
15077,2009-12-09,30.6
13397,2010-05-11,28.3
14871,2009-12-15,6.9
17758,2011-11-20,31.75
16560,2010-12-16,42.8
17365,2011-03-31,6.75
17063,2010-08-10,15.6
16495,2011-12-06,16.8
14688,2010-12-01,21.7
15039,2011-06-14,24
15179,2010-11-12,30.6
12523,2010-07-25,15.9
12748,2011-11-23,4.2
15423,2010-03-28,15.3
14286,2011-11-16,15.6
14911,2010-06-23,20.25
15664,2010-02-28,22.5
15329,2011-06-21,19.9
15998,2010-03-24,-29.7
14081,2010-04-20,5.04
16841,2011-11-03,10.08
14796,2010-09-30,1.25
12502,2011-08-04,12.5
16341,2011-11-15,15
15755,2011-09-26,17.34
16145,2011-12-01,10.2
16510,2010-01-17,13.5
17377,2011-11-09,3.9
15573,2009-12-10,1.9
14240,2011-11-09,15
16016,2010-12-08,4.5
13095,2011-09-30,9.36
16126,2010-05-06,17.4
15789,2010-03-26,26.7
12501,2011-01-07,10.2
13174,2010-04-07,13.5
14867,2009-12-05,25.5
14388,2010-03-04,15
13271,2011-11-02,0.59
15998,2010-03-23,14.55
13504,2011-10-06,23.45
15547,2011-02-27,14.95
12439,2009-12-14,17
16145,2010-05-04,19.8
12378,2011-08-02,15.9
16466,2011-08-14,6.95
12915,2011-07-14,19.5
12709,2010-06-06,33
12454,2010-11-09,-734.4
16700,2011-11-10,15
17950,2011-09-28,3.3
14739,2010-12-07,115.8
15769,2010-05-17,122.4
14875,2010-09-24,90
13748,2010-11-03,10.2
13093,2010-03-11,68
14467,2011-10-24,9.9
13268,2011-04-12,3.75
16244,2011-05-12,20.28
14433,2010-08-31,1.95
15728,2010-09-21,59.4
17613,2011-02-07,35.7
16296,2009-12-18,15
15015,2010-05-27,15
14099,2011-01-14,13.75
14443,2010-12-06,15
16586,2010-09-21,51
14446,2011-12-09,1.45
16872,2010-09-02,10.75
18041,2010-12-02,1.7
15555,2010-09-08,11.8
17364,2009-12-07,2.95
17231,2011-02-14,12.7
13267,2010-12-14,25.2
17931,2010-11-07,4.25
17734,2010-07-02,11.7
15298,2011-01-19,5.04
14911,2010-03-30,5.04
17580,2010-10-13,12.5
16145,2011-04-27,9.36
13489,2011-02-18,11.4
12681,2011-01-05,17
15694,2011-05-20,207.5
14085,2010-12-23,15.9
13544,2010-06-01,17
14606,2010-10-07,14.85
17954,2011-06-08,3.4
12762,2011-12-02,59.4
15834,2011-03-07,10.1
17126,2011-02-13,2.5
13459,2010-01-26,20.4
13538,2010-11-08,11.9
15351,2011-11-27,12.45
16722,2010-12-08,10.2
15039,2011-05-16,6.8
16011,2010-07-01,9.95
12841,2010-12-05,30.6
17841,2010-08-09,0.85
14944,2011-05-06,19.92
17365,2010-03-07,7.95
12748,2010-09-21,3.4
16369,2011-09-20,3.75
14459,2010-02-26,143.401
17214,2011-02-03,2.95
12826,2011-01-27,16.5
15839,2011-07-14,16.5
14156,2011-08-05,11.5
15881,2011-01-31,5.95
12631,2010-04-21,15.3
18122,2011-11-17,1.65
18226,2011-04-10,15
14508,2010-11-28,2.55
12472,2010-12-01,-11.25
18116,2010-10-31,0.85
18242,2011-09-28,58.05
13614,2011-11-15,5.85
15065,2011-02-21,44.9
16341,2011-05-22,13.2
12867,2011-06-27,4.16
17623,2010-06-20,4.2
14159,2011-09-05,13.48
12779,2011-11-02,17.7
17790,2011-11-13,16.5
13211,2010-05-09,1.45
14911,2010-09-02,48.05
15159,2011-04-20,8.5
14396,2010-02-28,7.65
17667,2011-02-14,15.9
16717,2009-12-07,15
14911,2011-06-09,39.6
14897,2011-10-18,20.85
12682,2010-06-03,15
14451,2010-07-29,7.1
15199,2011-09-06,49.05
13394,2010-04-15,15
16170,2011-08-19,10
12362,2011-09-28,31.6
15990,2011-10-26,19.9
14034,2011-11-17,0.83
13021,2011-03-21,10.2
16283,2011-07-10,2.5
16016,2010-11-02,6.25
15839,2011-09-20,19.8
14472,2011-01-09,17.85
16326,2010-11-21,1.45
16797,2010-10-20,8.5
16448,2011-05-25,4.35
12872,2010-09-12,1.7
16407,2010-10-11,10.2
13939,2011-02-01,30
16725,2011-02-04,2.55
14535,2010-06-08,3.3
16618,2011-05-13,17.7
16686,2011-09-02,5.8
16918,2011-01-26,37.75
17841,2011-05-06,3.3
14395,2011-09-22,19.8
16474,2011-07-17,2.66
15157,2011-12-06,15.8
16766,2011-03-11,39.6
13435,2011-08-05,5.76
17848,2010-03-18,6.76
13208,2010-09-16,5.1
13089,2010-05-05,17.7
16533,2011-10-16,39.54
12976,2010-08-19,23.4
13034,2011-10-16,14.95
12695,2011-08-24,15.9
15827,2010-12-02,15
18118,2011-02-07,2.55
16710,2010-06-20,3.3
18106,2010-08-20,31.6
13131,2011-06-05,15.3
17830,2011-02-24,17
13107,2010-09-23,10.08
16684,2011-03-18,528
13726,2011-11-01,19.8
16678,2011-05-26,30.6
12963,2010-07-08,25.2
14646,2010-11-03,60.4
14841,2010-12-16,12.6
13263,2010-11-11,3
15364,2011-09-05,16.6
14680,2010-01-26,13.2
18239,2011-01-21,17.7
17951,2010-12-01,75.6
13004,2010-07-01,23.8
17769,2011-03-06,2.6
18074,2010-07-22,6.6
12538,2011-11-10,16.5
14911,2011-10-17,15
16316,2010-08-03,15
15482,2010-11-18,163.2
13089,2011-10-11,45
12921,2010-01-27,23.4
12399,2010-03-05,5.04
15311,2011-10-21,1.58
14049,2010-08-05,7.5
12415,2011-10-05,44.7
14527,2010-01-21,-13.9
14177,2010-10-07,3.75
15573,2011-11-08,0.95
12905,2010-01-26,10.2
15716,2010-04-16,4.25
16026,2011-10-27,10.2
13140,2010-12-08,14.75
15205,2011-08-04,20.8
13113,2011-10-09,-7.65
15916,2011-01-13,2.1
15303,2011-02-22,16.5
17625,2010-01-31,24.3
15296,2010-05-17,53.4
13855,2010-04-22,16.5
14009,2011-05-18,13.2
13107,2010-02-04,15.3
14985,2011-05-25,5.1
17937,2010-12-12,30.24
16033,2011-06-27,4.16
15251,2011-04-12,145
15506,2010-08-19,0.87
17174,2011-05-06,10.4
16253,2010-10-06,40.56
17204,2010-06-10,16.5
16954,2010-02-12,31.5
13334,2011-02-07,2.1
17211,2011-06-12,11.25
16728,2011-06-26,6.25
16161,2010-06-11,11.8
12924,2010-03-11,0.95
15980,2010-06-01,60
18239,2011-03-24,15
17640,2010-06-27,15.6
12748,2011-12-05,1.7
17216,2010-06-03,2.5
14911,2011-11-07,10.2
16499,2010-07-14,20.16
15249,2011-04-20,30
14631,2010-08-09,15
14772,2011-08-19,10.4
18102,2011-07-28,1199.52
17841,2011-03-10,4.95
12626,2011-10-06,32.34
16684,2010-06-30,103.68
14733,2011-01-11,23.85
16310,2010-10-21,10.2
13285,2011-07-01,10.2
13174,2011-11-23,43.71
15498,2011-09-16,70.8
13137,2010-11-04,3.9
16945,2010-09-21,15
15719,2011-05-24,2.55
12673,2011-01-17,6.3
15521,2010-09-13,10.5
14016,2011-07-01,22.5
17841,2011-02-22,7.5
12633,2010-07-02,15.3
15805,2010-08-10,8.5
16839,2011-02-17,19.5
13263,2011-10-27,3.9
14395,2011-06-15,19.8
17058,2011-09-19,57.3
16727,2010-01-20,30.84
16779,2010-09-02,11.8
16779,2010-03-26,12.5
17850,2010-01-15,30.6
14998,2011-06-22,21.1
12916,2010-04-11,108.5
17920,2011-07-22,4.16
12569,2011-12-01,28.2
14293,2010-01-21,13.2
14221,2010-08-22,17.7
17368,2010-11-28,10.45
14626,2009-12-10,47.4
13881,2011-06-23,31.8
14422,2011-09-30,33.54
15081,2010-10-20,14.95
13583,2010-01-29,15
12844,2010-09-23,3.3
15311,2011-01-14,15
16169,2011-10-31,59.76
15187,2011-11-17,19.8
18092,2011-04-26,61.2
14057,2011-10-04,27
15215,2010-11-09,-18.6
15210,2011-04-28,15.8
17062,2010-12-16,2.95
12429,2011-11-30,75.6
15523,2010-11-16,697.5
16316,2011-05-17,5.04
17796,2011-01-30,0.85
13296,2010-08-10,15
17432,2011-11-21,2.1
13224,2011-10-10,15
13021,2011-06-26,41.6
17850,2010-01-14,12.6
14161,2010-08-08,9.9
14646,2010-02-18,65.4
16955,2010-01-31,9.95
14911,2011-05-08,20
14854,2010-05-12,13.05
15796,2011-12-08,19.8
14151,2009-12-23,10.2
17062,2010-12-09,32.3
16182,2010-09-27,165
14911,2010-12-09,13.2
14732,2011-03-01,19.5
13317,2010-11-19,15
17306,2011-02-16,84.5
17841,2010-09-20,1.25
15826,2010-05-20,12.5
14062,2010-11-04,297
16875,2010-05-24,17.4
17625,2011-10-19,3.75
17191,2010-12-06,6.3
14499,2010-11-30,26.1
15550,2010-02-02,5.1
14911,2011-12-07,34
13505,2011-05-31,15
16983,2011-11-13,5.8
16923,2011-07-10,11.8
16560,2009-12-17,17.7
12681,2011-07-08,11.7
17042,2011-07-08,15.6
16141,2011-09-12,33.9
16161,2010-06-18,4.95
15879,2010-05-19,8.45
17676,2010-03-30,9.9
15033,2011-07-03,4.6
14688,2010-10-12,56.25
14419,2011-11-01,4.95
16393,2011-05-08,3.9
16180,2010-06-23,12.6
12748,2011-09-09,8.3
17920,2011-12-01,2.08
14708,2010-09-10,19.8
16661,2010-04-23,11.8
14796,2011-02-11,3.9
16923,2011-03-06,2.5
16125,2010-03-18,81.6
14911,2010-05-09,15.24
15764,2010-10-01,44.5
14152,2011-09-25,15.6
16370,2011-09-18,6.25
13118,2010-10-24,7.5
15674,2010-02-25,11.7
17716,2010-03-16,23.8
15194,2010-12-16,20.4
13267,2010-11-11,30
17364,2010-02-17,13.2
14803,2011-02-20,17.7
16782,2010-07-04,0.65
17797,2011-06-10,3.9
16078,2010-02-08,3.3
17293,2010-02-04,2.55
16494,2011-02-16,5.95
15458,2011-11-14,15
14156,2011-02-23,81.6
13388,2010-04-15,15
14606,2010-02-12,5.7
16426,2011-11-18,1.65
12782,2011-01-26,13.2
12664,2011-07-19,270
16013,2011-11-21,350.4
17702,2011-06-29,11.7
16444,2010-10-04,3.4
15271,2010-08-05,6.35
15547,2010-11-28,11.25
17841,2011-11-20,19.25
16126,2010-08-22,85
17773,2010-07-13,15.3
15993,2011-10-26,3.4
18212,2011-01-17,1.65
12626,2011-08-19,20.8
12707,2011-02-21,56.04
14911,2010-09-28,10.2
13093,2010-05-11,25.2
18075,2011-06-29,13.16
15708,2011-01-09,3.75
12748,2010-02-26,1.69
18072,2011-06-07,10.2
15271,2011-01-06,10.2
12705,2011-04-26,-17.7
13808,2011-09-04,19.9
16153,2010-10-15,16.5
15452,2011-03-20,12.75
18024,2011-07-10,2.95
12689,2011-11-14,58.2
13874,2010-03-09,22.68
15489,2010-07-14,-8.85
13408,2010-10-05,40.8
12748,2010-03-14,0.55
13843,2010-11-23,15.9
14560,2010-01-17,52.8
15755,2011-12-08,-6.6
14243,2011-06-16,17.7
12764,2011-01-27,59.8
17790,2010-06-13,1.25
15152,2011-09-16,28.62
15145,2011-10-27,10.2
13070,2010-04-29,19.5
15005,2009-12-17,5.1
14040,2010-04-22,19.5
17211,2011-11-13,3.48
16904,2011-08-01,0.55
17338,2010-06-21,2.5
14209,2010-08-06,19.9
14583,2011-06-07,0.85
16014,2011-11-02,12.6
14821,2010-11-26,17.7
15872,2011-11-25,5.7
12721,2011-02-09,23.4
15805,2011-11-16,20.8
16005,2010-11-29,15
15862,2010-11-17,12.6
17811,2011-11-18,0.19
17231,2010-08-22,11.8
17826,2010-11-30,6.35
16205,2011-06-13,2.63
16549,2011-11-29,2.5
14469,2010-10-19,26.95
12759,2009-12-04,54
14621,2011-06-05,16.5
15984,2011-08-21,4.2
15039,2010-08-16,10.65
14449,2010-09-29,18.7
13230,2010-06-03,46.5
14139,2010-06-15,30.3
14911,2010-09-20,79.8
16549,2009-12-03,-5.95
17772,2011-11-29,14.95
14180,2010-12-02,17.7
14156,2010-02-07,121.68
17589,2011-07-11,6.6
13243,2010-09-16,5.85
17059,2010-12-05,5.46
14492,2010-06-03,15.9
17315,2011-03-13,11.25
14085,2011-03-25,9.9
17469,2010-08-11,16.5
18226,2010-11-11,17.7
17619,2011-01-31,3.3
14508,2010-06-17,8.5
16590,2010-10-21,15
17676,2011-08-01,16.5
14156,2010-10-03,51
15867,2011-06-09,15.9
13458,2011-01-06,14.75
17068,2010-10-07,1.65
13455,2010-07-30,-12.75
14911,2010-11-10,15
17841,2011-09-18,8.33
16880,2011-08-05,11.9
12431,2011-05-23,20.4
14446,2011-11-11,0.42
14911,2010-09-28,15
18118,2010-11-30,0.85
13999,2011-05-09,17.7
13809,2011-02-07,9.95
14532,2010-04-18,22.47
17954,2010-06-06,5.1
15785,2011-11-10,-6.24
13911,2011-02-14,15
16125,2010-06-21,19.5
13131,2010-06-03,10.5
16710,2011-09-26,1.95
14071,2011-11-08,8.25
16614,2011-06-10,15.9
13695,2011-11-08,37.5
14534,2011-10-05,-1.25
14493,2010-11-14,5.8
17572,2010-12-01,17.7
17841,2011-09-11,0.55
16013,2010-11-09,259.2
14229,2011-01-10,12.5
17904,2011-11-18,2.5
17001,2010-03-25,19.8
12948,2011-03-20,17.4
13089,2011-10-28,35.4
14469,2010-03-30,11.85
16873,2010-10-06,22.5
16702,2010-10-20,15
13340,2010-07-29,158.4
13798,2011-04-18,-0.72
13319,2011-08-18,20.8
12377,2011-01-28,17.7
17851,2010-01-15,12.75
12471,2010-10-13,29.7
15039,2010-10-12,7.5
16938,2011-02-04,10.2
17576,2010-10-12,11.9
16369,2011-05-27,34
13650,2010-01-26,13.2
14260,2010-06-09,10.2
15689,2010-12-13,15
14048,2011-02-07,1.45
16200,2009-12-17,12.4
14623,2011-11-07,6.25
14911,2011-10-12,29.7
15033,2011-10-31,7.8
18057,2010-04-14,1.7
13269,2010-12-05,177.6
16246,2010-09-06,3.3
15394,2011-09-22,19.8
15358,2010-09-27,35.28
14064,2010-08-19,10.2
17364,2011-02-24,19.05
16883,2010-04-18,29.5
17719,2011-11-02,14.85
15059,2011-06-22,1.65
12872,2009-12-03,3.75
15213,2011-01-25,2.1
16936,2010-11-19,1.95
17841,2011-08-23,19.9
18237,2011-08-12,19.9
13769,2011-09-08,12.75
17504,2010-05-04,4.95
12766,2010-11-16,19.5
17589,2010-03-28,23.6
13798,2010-05-07,69.6
15861,2011-11-13,3.3
14156,2010-07-09,2540.4
14653,2010-01-05,23.8
12417,2011-10-31,42
15130,2011-06-23,16.5
15555,2010-07-28,5.1
14913,2010-08-11,5.04
17368,2011-03-25,20.16
16775,2011-07-29,5.75
14031,2011-09-26,129.6
16660,2010-01-14,39.6
17266,2011-12-06,5.9
14857,2010-09-23,26.7
13975,2010-11-11,10.08
17190,2010-11-01,5.9
13110,2011-03-27,3.3
17507,2011-03-23,1.25
14083,2010-12-03,2.1
16923,2010-05-23,20.4
14085,2010-11-30,7.9
12758,2010-09-06,82.5
14465,2011-04-07,12.6
16200,2009-12-02,13.6
17043,2010-05-18,15.3
12802,2010-06-18,5.04
15208,2011-11-08,16.5
12553,2011-10-12,41.6
18264,2010-07-29,12.5
14334,2010-07-27,35.4
16889,2011-05-29,2.95
15678,2010-07-05,29.5
12997,2011-04-17,15
18049,2010-04-28,0.85
13736,2010-10-10,3.75
15382,2011-09-16,17.85
17337,2011-04-03,22.75
12748,2010-11-07,3.3
15367,2009-12-10,12.6
15795,2011-07-13,10.2
18102,2011-11-04,4.62
15039,2010-06-30,6.8
12676,2010-10-27,19.8
12748,2011-11-23,0.21
14606,2011-01-09,10.2
12759,2010-09-28,7.8
16746,2010-07-19,-9.95
13178,2011-02-17,27.1
14901,2010-12-08,7.5
13431,2010-02-18,15
16008,2010-04-29,14.75
12471,2011-05-19,-21.9
13488,2011-01-12,12.6
14562,2011-10-16,16.5
16341,2011-09-15,30
17323,2011-10-09,3.75
12621,2011-05-12,4.56
16905,2011-12-04,2.08
13023,2011-08-02,16.8
14239,2010-08-13,14.98
13355,2011-08-09,16.5
16501,2010-11-21,5.9
14194,2010-11-12,10.5
13246,2011-01-13,17
16686,2010-11-15,1.25
16746,2011-11-15,64.68
16732,2010-11-01,17
16938,2010-10-05,12.6
15249,2011-10-05,20.8
14163,2011-04-14,13.9
14180,2011-11-10,16.95
18041,2010-03-29,4.25
13326,2010-10-03,15
17191,2011-09-06,7.47
17920,2011-11-06,7.5
13124,2010-11-19,17.7
13209,2011-08-03,10.08
14075,2010-11-01,13.2
13634,2010-05-14,70.5
14179,2011-10-18,7.9
17432,2010-05-13,7.5
12748,2011-11-23,1.65
13969,2010-09-16,19.8
17930,2010-10-05,13.92
12782,2010-12-17,15
15146,2011-06-28,23.4
13001,2011-06-08,17.4
15804,2011-12-09,8.5
14779,2011-01-20,1.25
14044,2010-10-17,60.48
15628,2011-06-10,35.4
15311,2010-01-27,6.75
15039,2010-06-21,71.75
17511,2010-03-17,-10.95
17799,2011-01-21,19.8
15529,2011-07-20,5.04
13031,2010-08-05,3.3
18223,2010-10-07,35.4
17230,2010-04-30,6.6
14976,2011-10-13,5.8
13668,2011-01-09,2.95
15044,2010-04-12,0.5
12500,2010-02-25,37.8
17419,2011-10-06,29.7
15910,2010-06-11,1.25
17604,2011-05-06,4.2
16237,2010-09-28,16.5
17884,2009-12-10,11.9
15485,2011-11-09,102
16841,2011-06-22,10.08
14418,2011-08-23,2.88
15062,2010-07-27,9.9
15039,2011-01-24,12.75
16904,2011-06-15,0.42
17046,2011-07-05,8.5
13555,2010-04-26,229.5
17068,2010-05-20,2.55
15525,2011-11-22,1.65
15203,2009-12-08,16.5
17841,2011-06-30,1.25
14088,2011-08-03,69.6
12949,2010-02-18,10.08
15154,2010-08-18,14
16107,2011-06-09,17.7
15555,2010-05-30,10.65
13230,2010-11-28,8.5
12748,2011-11-07,12.5
13137,2010-11-07,1.65
16190,2010-10-13,13.52
14606,2010-08-16,0.85
12921,2011-07-29,19.8
14911,2009-12-15,15.3
16229,2010-11-23,11.7
17865,2010-11-19,13.95
14702,2011-09-22,8.7
15080,2010-07-26,17.85
16273,2010-02-21,17.7
15061,2010-10-05,17.28
18196,2011-02-22,8.85
16727,2010-11-12,1.7
14735,2010-06-29,44.94
15680,2010-08-24,17.7
16265,2010-12-10,15
14057,2010-04-13,1.95
13707,2011-03-17,12.5
12748,2011-03-25,15.3
13667,2011-07-13,2.73
14606,2011-11-21,5.1
17068,2010-08-19,5.9
14606,2011-07-29,3.75
17820,2010-11-30,10.2
16705,2011-09-02,30
16780,2011-03-25,5.2
15889,2010-04-09,13.95
13468,2010-02-16,10.2
14057,2011-08-16,30.6
15413,2009-12-01,162.72
13005,2011-04-07,19.8
15724,2011-02-28,23.4
14110,2011-03-18,10.5
16717,2011-06-30,15
12649,2011-08-24,6.84
14606,2010-01-21,1.65
14609,2010-07-06,22.32
12951,2010-07-28,35.7
13497,2010-07-15,13.5
12500,2010-02-04,5.04
17252,2011-08-15,11.9
16348,2011-04-13,12.75
15453,2011-06-23,2.95
13004,2011-01-27,15
16008,2010-04-23,14.75
13093,2010-11-09,510
13047,2010-08-03,10.5
16923,2010-04-18,16.5
14298,2011-11-09,15
16458,2011-06-22,17.7
13735,2010-11-28,7.5
17552,2011-09-29,19.8
15993,2011-12-01,25.5
18226,2011-07-27,41.6
17841,2010-08-29,3.75
16843,2011-05-18,12.5
14911,2010-07-01,15
17152,2011-05-29,109
13004,2010-03-25,19.9
13941,2010-03-10,118.8
13999,2010-05-19,10
15907,2011-12-06,4.16
16940,2010-02-16,5
17185,2010-04-20,2.5
13763,2011-10-07,60
14572,2011-07-15,3.75
16186,2010-10-26,15
17364,2009-12-14,18.6
15995,2010-10-21,8.5
17811,2011-02-20,16.75
16259,2010-10-25,4.25
15981,2010-03-30,16.5
14640,2010-03-25,49.8
14704,2011-11-20,1.25
13946,2010-11-28,1.45
15898,2010-06-15,14.98
17679,2010-03-16,10.2
17612,2010-06-18,14.98
15819,2011-03-08,12.6
13777,2010-12-01,87
12749,2011-12-06,34.5
18075,2010-11-12,15
16538,2010-06-16,2.1
13652,2010-10-07,15
17863,2010-09-28,15.12
16974,2010-07-05,89.25
16923,2011-01-30,1.25
16549,2010-10-08,3.1
15762,2011-10-05,13.2
16678,2011-03-02,17.88
13474,2010-08-01,6.6
14911,2011-10-17,9.9
13593,2010-04-07,17.85
16771,2010-03-04,6.75
17873,2010-11-19,86.4
15531,2011-12-01,4.35
16455,2010-10-07,19.8
16401,2010-10-12,2.5
17884,2009-12-07,4.6
13117,2011-01-24,20.4
14422,2010-11-10,15
15407,2011-11-06,3.2
13253,2011-01-04,15
16839,2011-10-06,-15
13720,2011-03-30,13.6
17841,2010-06-13,3.75
18102,2010-08-09,119
17841,2011-11-04,5.83
14554,2011-10-18,7.95
15401,2010-05-20,15.3
17989,2010-11-25,13.92
16511,2010-09-21,17.55
12352,2011-11-03,14.75
17841,2011-09-06,7.75
14606,2010-12-01,12.75
13103,2010-09-28,15.6
17512,2010-03-18,10.2
17068,2010-03-28,29.5
14156,2010-04-25,14.98
16842,2011-02-10,51
13849,2010-03-25,38.25
12712,2011-06-10,99
17850,2010-04-18,22.8
13148,2011-11-10,34.84
14963,2010-09-16,6.3
14478,2010-08-10,20.4
